
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,1,33.333%
,Party Total:,3,
,,,
Uncommitted,Constitution,0,0.000%
,Total Votes:,"2,708",
,,,

U.S. President,,,15 of 15 Precincts Reported
Hillary Clinton,Democratic,602,69.435%
Henry Hewes,Democratic,3,0.346%
"Roque ""Rocky"" De La Fuente",Democratic,0,0.000%
Bernie Sanders,Democratic,250,28.835%
Keith Judd,Democratic,1,0.115%
Willie L. Wilson,Democratic,1,0.115%
Martin J. O'Malley,Democratic,2,0.231%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,1,0.115%
Uncommitted,Democratic,7,0.807%
,Party Total:,867,
,,,
Chris Christie,Republican,2,0.099%
Jeb Bush,Republican,7,0.346%
Ben Carson,Republican,22,1.088%
Donald J. Trump,Republican,"1,155",57.122%
Marco Rubio,Republican,74,3.660%
Ted Cruz,Republican,630,31.157%
Rick Santorum,Republican,0,0.000%
Carly Fiorina,Republican,1,0.049%
John R. Kasich,Republican,98,4.847%
Rand Paul,Republican,5,0.247%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,15,0.742%
Uncommitted,Republican,13,0.643%
,Party Total:,"2,022",
,,,
Austin Petersen,Libertarian,0,0.000%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,1,100.000%
Uncommitted,Libertarian,0,0.000%
,Party Total:,1,
,,,
Uncommitted,Constitution,1,100.000%
,Total Votes:,"2,891",
,,,

U.S. President,,,18 of 18 Precincts Reported
Hillary Clinton,Democratic,436,49.266%
Henry Hewes,Democratic,1,0.113%
"Roque ""Rocky"" De La Fuente",Democratic,2,0.226%
Bernie Sanders,Democratic,437,49.379%
Keith Judd,Democratic,2,0.226%
Willie L. Wilson,Democratic,1,0.113%
Martin J. O'Malley,Democratic,0,0.000%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,1,0.113%
Uncommitted,Democratic,5,0.565%
,Party Total:,885,
,,,
Chris Christie,Republican,10,0.273%
Jeb Bush,Republican,15,0.410%
Ben Carson,Republican,27,0.738%
Donald J. Trump,Republican,"1,561",42.639%
Marco Rubio,Republican,196,5.354%
Ted Cruz,Republican,"1,530",41.792%
Rick Santorum,Republican,9,0.246%
Carly Fiorina,Republican,2,0.055%
John R. Kasich,Republican,291,7.949%
Rand Paul,Republican,5,0.137%
Jim Lynch,Republican,1,0.027%
Mike Huckabee,Republican,6,0.164%
Uncommitted,Republican,8,0.219%
,Party Total:,"3,661",
,,,
Austin Petersen,Libertarian,0,0.000%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,2,100.000%
,Party Total:,2,
,,,
Uncommitted,Constitution,3,100.000%
,Total Votes:,"4,551",
,,,

U.S. President,,,19 of 19 Precincts Reported
Hillary Clinton,Democratic,"1,265",44.826%
Henry Hewes,Democratic,7,0.248%
"Roque ""Rocky"" De La Fuente",Democratic,4,0.142%
Bernie Sanders,Democratic,"1,509",53.473%
Keith Judd,Democratic,1,0.035%
Willie L. Wilson,Democratic,6,0.213%
Martin J. O'Malley,Democratic,2,0.071%
John Wolfe,Democratic,1,0.035%
Jon Adams,Democratic,1,0.035%
Uncommitted,Democratic,26,0.921%
,Party Total:,"2,822",
,,,
Chris Christie,Republican,21,0.284%
Jeb Bush,Republican,45,0.610%
Ben Carson,Republican,103,1.395%
Donald J. Trump,Republican,"3,343",45.286%
Marco Rubio,Republican,454,6.150%
Ted Cruz,Republican,"2,697",36.535%
Rick Santorum,Republican,8,0.108%
Carly Fiorina,Republican,8,0.108%
John R. Kasich,Republican,634,8.588%
Rand Paul,Republican,11,0.149%
Jim Lynch,Republican,4,0.054%
Mike Huckabee,Republican,26,0.352%
Uncommitted,Republican,28,0.379%
,Party Total:,"7,382",
,,,
Austin Petersen,Libertarian,9,39.130%
Steven Elliott (Steve) Kerbel,Libertarian,4,17.391%
Rhett Rosenquest Smith,Libertarian,1,4.348%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,2,8.696%
Uncommitted,Libertarian,7,30.435%
,Party Total:,23,
,,,
Uncommitted,Constitution,7,100.000%
,Total Votes:,"10,234",
,,,

U.S. President,,,19 of 19 Precincts Reported
Hillary Clinton,Democratic,"1,137",38.373%
Henry Hewes,Democratic,44,1.485%
"Roque ""Rocky"" De La Fuente",Democratic,1,0.034%
Bernie Sanders,Democratic,"1,744",58.859%
Keith Judd,Democratic,2,0.067%
Willie L. Wilson,Democratic,2,0.067%
Martin J. O'Malley,Democratic,3,0.101%
John Wolfe,Democratic,1,0.034%
Jon Adams,Democratic,4,0.135%
Uncommitted,Democratic,25,0.844%
,Party Total:,"2,963",
,,,
Chris Christie,Republican,14,0.185%
Jeb Bush,Republican,29,0.383%
Ben Carson,Republican,78,1.031%
Donald J. Trump,Republican,"3,425",45.256%
Marco Rubio,Republican,419,5.536%
Ted Cruz,Republican,"2,978",39.350%
Rick Santorum,Republican,6,0.079%
Carly Fiorina,Republican,2,0.026%
John R. Kasich,Republican,553,7.307%
Rand Paul,Republican,18,0.238%
Jim Lynch,Republican,2,0.026%
Mike Huckabee,Republican,26,0.344%
Uncommitted,Republican,18,0.238%
,Party Total:,"7,568",
,,,
Austin Petersen,Libertarian,11,45.833%
Steven Elliott (Steve) Kerbel,Libertarian,5,20.833%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,1,4.167%
Marc Allan Feldman,Libertarian,2,8.333%
Uncommitted,Libertarian,5,20.833%
,Party Total:,24,
,,,
Uncommitted,Constitution,1,100.000%
,Total Votes:,"10,556",
,,,

U.S. President,,,14 of 14 Precincts Reported
Hillary Clinton,Democratic,661,57.032%
Henry Hewes,Democratic,2,0.173%
"Roque ""Rocky"" De La Fuente",Democratic,1,0.086%
Bernie Sanders,Democratic,475,40.984%
Keith Judd,Democratic,0,0.000%
Willie L. Wilson,Democratic,2,0.173%
Martin J. O'Malley,Democratic,3,0.259%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,2,0.173%
Uncommitted,Democratic,13,1.122%
,Party Total:,"1,159",
,,,
Chris Christie,Republican,7,0.261%
Jeb Bush,Republican,11,0.410%
Ben Carson,Republican,35,1.304%
Donald J. Trump,Republican,"1,241",46.237%
Marco Rubio,Republican,99,3.689%
Ted Cruz,Republican,"1,096",40.835%
Rick Santorum,Republican,2,0.075%
Carly Fiorina,Republican,0,0.000%
John R. Kasich,Republican,179,6.669%
Rand Paul,Republican,5,0.186%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,0,0.000%
Uncommitted,Republican,9,0.335%
,Party Total:,"2,684",
,,,
Austin Petersen,Libertarian,1,33.333%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,2,66.667%
,Party Total:,3,
,,,
Uncommitted,Constitution,2,100.000%
,Total Votes:,"3,848",
,,,

U.S. President,,,32 of 32 Precincts Reported
Hillary Clinton,Democratic,"4,645",47.052%
Henry Hewes,Democratic,6,0.061%
"Roque ""Rocky"" De La Fuente",Democratic,3,0.030%
Bernie Sanders,Democratic,"5,142",52.087%
Keith Judd,Democratic,1,0.010%
Willie L. Wilson,Democratic,4,0.041%
Martin J. O'Malley,Democratic,4,0.041%
John Wolfe,Democratic,2,0.020%
Jon Adams,Democratic,4,0.041%
Uncommitted,Democratic,61,0.618%
,Party Total:,"9,872",
,,,
Chris Christie,Republican,13,0.088%
Jeb Bush,Republican,46,0.311%
Ben Carson,Republican,113,0.764%
Donald J. Trump,Republican,"5,492",37.113%
Marco Rubio,Republican,"1,056",7.136%
Ted Cruz,Republican,"5,798",39.181%
Rick Santorum,Republican,10,0.068%
Carly Fiorina,Republican,16,0.108%
John R. Kasich,Republican,"2,134",14.421%
Rand Paul,Republican,24,0.162%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,19,0.128%
Uncommitted,Republican,77,0.520%
,Party Total:,"14,798",
,,,
Austin Petersen,Libertarian,10,20.408%
Steven Elliott (Steve) Kerbel,Libertarian,7,14.286%
Rhett Rosenquest Smith,Libertarian,1,2.041%
Cecil Ince,Libertarian,1,2.041%
Marc Allan Feldman,Libertarian,7,14.286%
Uncommitted,Libertarian,23,46.939%
,Party Total:,49,
,,,
Uncommitted,Constitution,7,100.000%
,Total Votes:,"24,726",
,,,

U.S. President,,,15 of 15 Precincts Reported
Hillary Clinton,Democratic,744,46.097%
Henry Hewes,Democratic,1,0.062%
"Roque ""Rocky"" De La Fuente",Democratic,0,0.000%
Bernie Sanders,Democratic,851,52.726%
Keith Judd,Democratic,1,0.062%
Willie L. Wilson,Democratic,2,0.124%
Martin J. O'Malley,Democratic,2,0.124%
John Wolfe,Democratic,1,0.062%
Jon Adams,Democratic,2,0.124%
Uncommitted,Democratic,10,0.620%
,Party Total:,"1,614",
,,,
Chris Christie,Republican,16,0.246%
Jeb Bush,Republican,20,0.307%
Ben Carson,Republican,55,0.845%
Donald J. Trump,Republican,"2,240",34.409%
Marco Rubio,Republican,264,4.055%
Ted Cruz,Republican,"3,430",52.688%
Rick Santorum,Republican,7,0.108%
Carly Fiorina,Republican,3,0.046%
John R. Kasich,Republican,420,6.452%
Rand Paul,Republican,12,0.184%
Jim Lynch,Republican,2,0.031%
Mike Huckabee,Republican,23,0.353%
Uncommitted,Republican,18,0.276%
,Party Total:,"6,510",
,,,
Austin Petersen,Libertarian,2,28.571%
Steven Elliott (Steve) Kerbel,Libertarian,1,14.286%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,1,14.286%
Uncommitted,Libertarian,3,42.857%
,Party Total:,7,
,,,
Uncommitted,Constitution,2,100.000%
,Total Votes:,"8,133",
,,,

U.S. President,,,9 of 9 Precincts Reported
Hillary Clinton,Democratic,860,44.560%
Henry Hewes,Democratic,10,0.518%
"Roque ""Rocky"" De La Fuente",Democratic,4,0.207%
Bernie Sanders,Democratic,"1,020",52.850%
Keith Judd,Democratic,1,0.052%
Willie L. Wilson,Democratic,1,0.052%
Martin J. O'Malley,Democratic,1,0.052%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,2,0.104%
Uncommitted,Democratic,31,1.606%
,Party Total:,"1,930",
,,,
Chris Christie,Republican,6,0.109%
Jeb Bush,Republican,20,0.365%
Ben Carson,Republican,58,1.057%
Donald J. Trump,Republican,"2,802",51.085%
Marco Rubio,Republican,269,4.904%
Ted Cruz,Republican,"1,872",34.129%
Rick Santorum,Republican,6,0.109%
Carly Fiorina,Republican,5,0.091%
John R. Kasich,Republican,392,7.147%
Rand Paul,Republican,10,0.182%
Jim Lynch,Republican,3,0.055%
Mike Huckabee,Republican,25,0.456%
Uncommitted,Republican,17,0.310%
,Party Total:,"5,485",
,,,
Austin Petersen,Libertarian,2,12.500%
Steven Elliott (Steve) Kerbel,Libertarian,3,18.750%
Rhett Rosenquest Smith,Libertarian,2,12.500%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,4,25.000%
Uncommitted,Libertarian,5,31.250%
,Party Total:,16,
,,,
Uncommitted,Constitution,4,100.000%
,Total Votes:,"7,435",
,,,

U.S. President,,,8 of 8 Precincts Reported
Hillary Clinton,Democratic,102,46.789%
Henry Hewes,Democratic,0,0.000%
"Roque ""Rocky"" De La Fuente",Democratic,1,0.459%
Bernie Sanders,Democratic,108,49.541%
Keith Judd,Democratic,0,0.000%
Willie L. Wilson,Democratic,0,0.000%
Martin J. O'Malley,Democratic,0,0.000%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,1,0.459%
Uncommitted,Democratic,6,2.752%
,Party Total:,218,
,,,
Chris Christie,Republican,2,0.188%
Jeb Bush,Republican,11,1.035%
Ben Carson,Republican,22,2.070%
Donald J. Trump,Republican,565,53.151%
Marco Rubio,Republican,49,4.610%
Ted Cruz,Republican,303,28.504%
Rick Santorum,Republican,1,0.094%
Carly Fiorina,Republican,1,0.094%
John R. Kasich,Republican,98,9.219%
Rand Paul,Republican,3,0.282%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,5,0.470%
Uncommitted,Republican,3,0.282%
,Party Total:,"1,063",
,,,
Austin Petersen,Libertarian,0,0.000%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,1,100.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,0,0.000%
,Party Total:,1,
,,,
Uncommitted,Constitution,0,0.000%
,Total Votes:,"1,282",
,,,

U.S. President,,,8 of 8 Precincts Reported
Hillary Clinton,Democratic,415,54.534%
Henry Hewes,Democratic,5,0.657%
"Roque ""Rocky"" De La Fuente",Democratic,0,0.000%
Bernie Sanders,Democratic,311,40.867%
Keith Judd,Democratic,1,0.131%
Willie L. Wilson,Democratic,2,0.263%
Martin J. O'Malley,Democratic,3,0.394%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,6,0.788%
Uncommitted,Democratic,18,2.365%
,Party Total:,761,
,,,
Chris Christie,Republican,2,0.097%
Jeb Bush,Republican,3,0.146%
Ben Carson,Republican,23,1.120%
Donald J. Trump,Republican,961,46.810%
Marco Rubio,Republican,90,4.384%
Ted Cruz,Republican,831,40.477%
Rick Santorum,Republican,6,0.292%
Carly Fiorina,Republican,0,0.000%
John R. Kasich,Republican,124,6.040%
Rand Paul,Republican,1,0.049%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,6,0.292%
Uncommitted,Republican,6,0.292%
,Party Total:,"2,053",
,,,
Austin Petersen,Libertarian,0,0.000%
Steven Elliott (Steve) Kerbel,Libertarian,1,50.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,1,50.000%
Uncommitted,Libertarian,0,0.000%
,Party Total:,2,
,,,
Uncommitted,Constitution,0,0.000%
,Total Votes:,"2,816",
,,,

U.S. President,,,15 of 15 Precincts Reported
Hillary Clinton,Democratic,647,44.868%
Henry Hewes,Democratic,6,0.416%
"Roque ""Rocky"" De La Fuente",Democratic,1,0.069%
Bernie Sanders,Democratic,750,52.011%
Keith Judd,Democratic,2,0.139%
Willie L. Wilson,Democratic,3,0.208%
Martin J. O'Malley,Democratic,3,0.208%
John Wolfe,Democratic,1,0.069%
Jon Adams,Democratic,7,0.485%
Uncommitted,Democratic,22,1.526%
,Party Total:,"1,442",
,,,
Chris Christie,Republican,9,0.217%
Jeb Bush,Republican,13,0.313%
Ben Carson,Republican,50,1.205%
Donald J. Trump,Republican,"1,887",45.481%
Marco Rubio,Republican,195,4.700%
Ted Cruz,Republican,"1,659",39.986%
Rick Santorum,Republican,5,0.121%
Carly Fiorina,Republican,1,0.024%
John R. Kasich,Republican,299,7.207%
Rand Paul,Republican,7,0.169%
Jim Lynch,Republican,1,0.024%
Mike Huckabee,Republican,10,0.241%
Uncommitted,Republican,13,0.313%
,Party Total:,"4,149",
,,,
Austin Petersen,Libertarian,3,37.500%
Steven Elliott (Steve) Kerbel,Libertarian,1,12.500%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,4,50.000%
,Party Total:,8,
,,,
Uncommitted,Constitution,2,100.000%
,Total Votes:,"5,601",
,,,

U.S. President,,,14 of 14 Precincts Reported
Hillary Clinton,Democratic,942,48.160%
Henry Hewes,Democratic,3,0.153%
"Roque ""Rocky"" De La Fuente",Democratic,5,0.256%
Bernie Sanders,Democratic,968,49.489%
Keith Judd,Democratic,1,0.051%
Willie L. Wilson,Democratic,1,0.051%
Martin J. O'Malley,Democratic,1,0.051%
John Wolfe,Democratic,2,0.102%
Jon Adams,Democratic,4,0.204%
Uncommitted,Democratic,29,1.483%
,Party Total:,"1,956",
,,,
Chris Christie,Republican,8,0.226%
Jeb Bush,Republican,13,0.368%
Ben Carson,Republican,41,1.159%
Donald J. Trump,Republican,"1,565",44.247%
Marco Rubio,Republican,166,4.693%
Ted Cruz,Republican,"1,459",41.250%
Rick Santorum,Republican,2,0.057%
Carly Fiorina,Republican,4,0.113%
John R. Kasich,Republican,250,7.068%
Rand Paul,Republican,10,0.283%
Jim Lynch,Republican,2,0.057%
Mike Huckabee,Republican,7,0.198%
Uncommitted,Republican,10,0.283%
,Party Total:,"3,537",
,,,
Austin Petersen,Libertarian,1,6.667%
Steven Elliott (Steve) Kerbel,Libertarian,4,26.667%
Rhett Rosenquest Smith,Libertarian,1,6.667%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,3,20.000%
Uncommitted,Libertarian,6,40.000%
,Party Total:,15,
,,,
Uncommitted,Constitution,2,100.000%
,Total Votes:,"5,510",
,,,

U.S. President,,,13 of 13 Precincts Reported
Hillary Clinton,Democratic,230,47.131%
Henry Hewes,Democratic,5,1.025%
"Roque ""Rocky"" De La Fuente",Democratic,1,0.205%
Bernie Sanders,Democratic,228,46.721%
Keith Judd,Democratic,0,0.000%
Willie L. Wilson,Democratic,1,0.205%
Martin J. O'Malley,Democratic,6,1.230%
John Wolfe,Democratic,5,1.025%
Jon Adams,Democratic,0,0.000%
Uncommitted,Democratic,12,2.459%
,Party Total:,488,
,,,
Chris Christie,Republican,1,0.091%
Jeb Bush,Republican,2,0.181%
Ben Carson,Republican,7,0.635%
Donald J. Trump,Republican,647,58.658%
Marco Rubio,Republican,37,3.354%
Ted Cruz,Republican,357,32.366%
Rick Santorum,Republican,0,0.000%
Carly Fiorina,Republican,0,0.000%
John R. Kasich,Republican,44,3.989%
Rand Paul,Republican,2,0.181%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,3,0.272%
Uncommitted,Republican,3,0.272%
,Party Total:,"1,103",
,,,
Austin Petersen,Libertarian,1,50.000%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,1,50.000%
,Party Total:,2,
,,,
Uncommitted,Constitution,2,100.000%
,Total Votes:,"1,595",
,,,

U.S. President,,,8 of 8 Precincts Reported
Hillary Clinton,Democratic,259,49.053%
Henry Hewes,Democratic,3,0.568%
"Roque ""Rocky"" De La Fuente",Democratic,0,0.000%
Bernie Sanders,Democratic,250,47.348%
Keith Judd,Democratic,2,0.379%
Willie L. Wilson,Democratic,0,0.000%
Martin J. O'Malley,Democratic,3,0.568%
John Wolfe,Democratic,2,0.379%
Jon Adams,Democratic,1,0.189%
Uncommitted,Democratic,8,1.515%
,Party Total:,528,
,,,
Chris Christie,Republican,4,0.175%
Jeb Bush,Republican,7,0.307%
Ben Carson,Republican,22,0.964%
Donald J. Trump,Republican,"1,096",48.007%
Marco Rubio,Republican,110,4.818%
Ted Cruz,Republican,881,38.590%
Rick Santorum,Republican,1,0.044%
Carly Fiorina,Republican,0,0.000%
John R. Kasich,Republican,138,6.045%
Rand Paul,Republican,2,0.088%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,8,0.350%
Uncommitted,Republican,14,0.613%
,Party Total:,"2,283",
,,,
Austin Petersen,Libertarian,3,33.333%
Steven Elliott (Steve) Kerbel,Libertarian,2,22.222%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,4,44.444%
,Party Total:,9,
,,,
Uncommitted,Constitution,0,0.000%
,Total Votes:,"2,820",
,,,

U.S. President,,,15 of 15 Precincts Reported
Hillary Clinton,Democratic,910,51.383%
Henry Hewes,Democratic,9,0.508%
"Roque ""Rocky"" De La Fuente",Democratic,3,0.169%
Bernie Sanders,Democratic,805,45.455%
Keith Judd,Democratic,0,0.000%
Willie L. Wilson,Democratic,3,0.169%
Martin J. O'Malley,Democratic,1,0.056%
John Wolfe,Democratic,3,0.169%
Jon Adams,Democratic,5,0.282%
Uncommitted,Democratic,32,1.807%
,Party Total:,"1,771",
,,,
Chris Christie,Republican,8,0.253%
Jeb Bush,Republican,15,0.474%
Ben Carson,Republican,37,1.170%
Donald J. Trump,Republican,"1,417",44.799%
Marco Rubio,Republican,154,4.869%
Ted Cruz,Republican,"1,229",38.856%
Rick Santorum,Republican,2,0.063%
Carly Fiorina,Republican,7,0.221%
John R. Kasich,Republican,261,8.252%
Rand Paul,Republican,9,0.285%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,8,0.253%
Uncommitted,Republican,16,0.506%
,Party Total:,"3,163",
,,,
Austin Petersen,Libertarian,0,0.000%
Steven Elliott (Steve) Kerbel,Libertarian,1,20.000%
Rhett Rosenquest Smith,Libertarian,2,40.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,2,40.000%
,Party Total:,5,
,,,
Uncommitted,Constitution,1,100.000%
,Total Votes:,"4,940",
,,,

U.S. President,,,5 of 5 Precincts Reported
Hillary Clinton,Democratic,124,49.206%
Henry Hewes,Democratic,0,0.000%
"Roque ""Rocky"" De La Fuente",Democratic,0,0.000%
Bernie Sanders,Democratic,119,47.222%
Keith Judd,Democratic,1,0.397%
Willie L. Wilson,Democratic,1,0.397%
Martin J. O'Malley,Democratic,1,0.397%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,1,0.397%
Uncommitted,Democratic,5,1.984%
,Party Total:,252,
,,,
Chris Christie,Republican,2,0.268%
Jeb Bush,Republican,4,0.537%
Ben Carson,Republican,12,1.611%
Donald J. Trump,Republican,428,57.450%
Marco Rubio,Republican,18,2.416%
Ted Cruz,Republican,214,28.725%
Rick Santorum,Republican,0,0.000%
Carly Fiorina,Republican,1,0.134%
John R. Kasich,Republican,53,7.114%
Rand Paul,Republican,3,0.403%
Jim Lynch,Republican,1,0.134%
Mike Huckabee,Republican,7,0.940%
Uncommitted,Republican,2,0.268%
,Party Total:,745,
,,,
Austin Petersen,Libertarian,1,50.000%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,1,50.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,0,0.000%
,Party Total:,2,
,,,
Uncommitted,Constitution,1,100.000%
,Total Votes:,"1,000",
,,,

U.S. President,,,8 of 8 Precincts Reported
Hillary Clinton,Democratic,108,44.082%
Henry Hewes,Democratic,1,0.408%
"Roque ""Rocky"" De La Fuente",Democratic,0,0.000%
Bernie Sanders,Democratic,134,54.694%
Keith Judd,Democratic,0,0.000%
Willie L. Wilson,Democratic,0,0.000%
Martin J. O'Malley,Democratic,0,0.000%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,1,0.408%
Uncommitted,Democratic,1,0.408%
,Party Total:,245,
,,,
Chris Christie,Republican,3,0.366%
Jeb Bush,Republican,6,0.733%
Ben Carson,Republican,8,0.977%
Donald J. Trump,Republican,395,48.230%
Marco Rubio,Republican,25,3.053%
Ted Cruz,Republican,315,38.462%
Rick Santorum,Republican,0,0.000%
Carly Fiorina,Republican,0,0.000%
John R. Kasich,Republican,57,6.960%
Rand Paul,Republican,0,0.000%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,5,0.611%
Uncommitted,Republican,5,0.611%
,Party Total:,819,
,,,
Austin Petersen,Libertarian,1,100.000%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,0,0.000%
,Party Total:,1,
,,,
Uncommitted,Constitution,0,0.000%
,Total Votes:,"1,065",
,,,

U.S. President,,,20 of 20 Precincts Reported
Hillary Clinton,Democratic,"1,067",54.972%
Henry Hewes,Democratic,2,0.103%
"Roque ""Rocky"" De La Fuente",Democratic,0,0.000%
Bernie Sanders,Democratic,834,42.968%
Keith Judd,Democratic,2,0.103%
Willie L. Wilson,Democratic,0,0.000%
Martin J. O'Malley,Democratic,1,0.052%
John Wolfe,Democratic,3,0.155%
Jon Adams,Democratic,3,0.155%
Uncommitted,Democratic,29,1.494%
,Party Total:,"1,941",
,,,
Chris Christie,Republican,7,0.103%
Jeb Bush,Republican,18,0.264%
Ben Carson,Republican,64,0.940%
Donald J. Trump,Republican,"3,373",49.559%
Marco Rubio,Republican,248,3.644%
Ted Cruz,Republican,"2,653",38.980%
Rick Santorum,Republican,2,0.029%
Carly Fiorina,Republican,5,0.073%
John R. Kasich,Republican,390,5.730%
Rand Paul,Republican,14,0.206%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,12,0.176%
Uncommitted,Republican,20,0.294%
,Party Total:,"6,806",
,,,
Austin Petersen,Libertarian,1,10.000%
Steven Elliott (Steve) Kerbel,Libertarian,3,30.000%
Rhett Rosenquest Smith,Libertarian,1,10.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,2,20.000%
Uncommitted,Libertarian,3,30.000%
,Party Total:,10,
,,,
Uncommitted,Constitution,1,100.000%
,Total Votes:,"8,758",
,,,

U.S. President,,,8 of 8 Precincts Reported
Hillary Clinton,Democratic,317,50.639%
Henry Hewes,Democratic,0,0.000%
"Roque ""Rocky"" De La Fuente",Democratic,0,0.000%
Bernie Sanders,Democratic,291,46.486%
Keith Judd,Democratic,1,0.160%
Willie L. Wilson,Democratic,4,0.639%
Martin J. O'Malley,Democratic,0,0.000%
John Wolfe,Democratic,2,0.319%
Jon Adams,Democratic,2,0.319%
Uncommitted,Democratic,9,1.438%
,Party Total:,626,
,,,
Chris Christie,Republican,2,0.132%
Jeb Bush,Republican,3,0.197%
Ben Carson,Republican,19,1.251%
Donald J. Trump,Republican,808,53.193%
Marco Rubio,Republican,45,2.962%
Ted Cruz,Republican,552,36.340%
Rick Santorum,Republican,2,0.132%
Carly Fiorina,Republican,0,0.000%
John R. Kasich,Republican,63,4.147%
Rand Paul,Republican,6,0.395%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,12,0.790%
Uncommitted,Republican,7,0.461%
,Party Total:,"1,519",
,,,
Austin Petersen,Libertarian,0,0.000%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,1,100.000%
,Party Total:,1,
,,,
Uncommitted,Constitution,1,100.000%
,Total Votes:,"2,147",
,,,

U.S. President,,,7 of 7 Precincts Reported
Hillary Clinton,Democratic,240,51.064%
Henry Hewes,Democratic,1,0.213%
"Roque ""Rocky"" De La Fuente",Democratic,1,0.213%
Bernie Sanders,Democratic,200,42.553%
Keith Judd,Democratic,1,0.213%
Willie L. Wilson,Democratic,1,0.213%
Martin J. O'Malley,Democratic,4,0.851%
John Wolfe,Democratic,2,0.426%
Jon Adams,Democratic,2,0.426%
Uncommitted,Democratic,18,3.830%
,Party Total:,470,
,,,
Chris Christie,Republican,2,0.147%
Jeb Bush,Republican,7,0.513%
Ben Carson,Republican,19,1.392%
